date,PM2.5,AQI,CO,NO2,O3,PM10,SO2,Clouds,Precipitation,Pressure,Relative Humidity,Temperature,UV Index,Wind Speed
2022-05-09,80.36083333333333,157.875,209.22916666666666,22.516666666666666,56.612500000000004,111.55416666666667,28.391666666666666,67.29166666666667,0.11458333333333333,1007.75,83.58333333333333,27.304166666666664,1.4958333333333333,3.247916666666667
2022-05-10,41.444583333333334,112.04166666666667,115.37083333333334,12.762500000000001,47.97083333333333,57.93333333333334,21.1375,77.66666666666667,0.09375,1004.5833333333334,81.45833333333333,28.704166666666666,1.5458333333333334,2.874166666666667
2022-05-11,39.416666666666664,111.75,148.04583333333332,13.779166666666667,60.42916666666667,49.29583333333333,27.90416666666667,68.41666666666667,0.25,1002.6666666666666,82.125,29.375,1.2208333333333334,2.1158333333333332
2022-05-12,27.833333333333332,84.625,147.0,13.541666666666666,54.958333333333336,34.800000000000004,25.333333333333332,85.54166666666667,1.1145833333333333,1002.125,88.125,27.22083333333333,1.1125,1.7033333333333334
2022-05-13,30.416666666666668,90.83333333333333,149.29999999999998,10.75,66.01666666666667,38.05416666666667,20.775000000000002,82.375,0.22916666666666666,1002.2916666666666,82.83333333333333,27.712500000000002,1.2249999999999999,2.3454166666666665
2022-05-14,34.708333333333336,100.0,181.35833333333335,11.333333333333334,68.94166666666666,43.4,22.708333333333332,94.04166666666667,0.0,1005.875,87.41666666666667,24.795833333333334,1.0791666666666666,1.77125
2022-05-15,24.75,77.58333333333333,186.36666666666667,10.9,80.125,30.954166666666666,23.1125,88.66666666666667,0.0,1007.6666666666666,82.125,25.275000000000002,1.0999999999999999,2.095
2022-05-16,17.208333333333332,60.958333333333336,134.77083333333334,8.945833333333333,82.0,21.541666666666668,22.875,91.70833333333333,0.08333333333333333,1012.3333333333334,57.125,24.245833333333334,1.0916666666666666,2.5791666666666666
2022-05-17,37.75,106.45833333333333,224.27083333333334,22.5125,68.52916666666667,47.2125,38.458333333333336,61.541666666666664,0.0,1011.9166666666666,63.916666666666664,24.90416666666667,1.2291666666666667,1.6729166666666666
2022-05-18,31.0,91.66666666666667,270.9375,17.570833333333333,83.0125,38.775,37.19583333333333,55.25,0.03125,1011.0416666666666,69.75,25.541666666666668,1.1041666666666667,2.6366666666666667
